Row Number,PlayerXPosition,PlayerYPosition,GoalXPosition,GoalYPosition,DesiredMoveXPosition,DesiredMoveYPosition
3175,-4,-3,17,-8,1,-1
3176,10,7,17,-8,1,-1
3177,-11,-8,17,-8,1,0
3178,-13,7,17,-8,1,-1
3179,-16,-4,17,-8,1,-1
3180,3,-7,17,-8,1,-1
3181,-11,8,-14,-2,-1,-1
3182,1,-8,-14,-2,-1,1
3183,-10,-7,-14,-2,-1,1
3184,-17,-3,-14,-2,1,1
3185,-4,7,-14,-2,-1,-1
3186,-18,-2,-14,-2,1,0
3187,12,-8,-14,-2,-1,1
3188,0,-4,-14,-2,-1,1
3189,-7,-2,-14,-2,-1,0
3190,-10,2,-14,-2,-1,-1
3191,-2,-6,-14,-2,-1,1
3192,11,-7,-14,-2,-1,1
3193,9,8,-14,-2,-1,-1
3194,14,-4,-14,-2,-1,1
3195,4,-5,-14,-2,-1,1
3196,-5,-7,-14,-2,-1,1
3197,-15,6,-14,-2,1,-1
3198,9,-1,-14,-2,-1,-1
3199,4,5,-14,-2,-1,-1
3200,6,-8,-14,-2,-1,1
3201,2,-3,-14,-2,-1,1
3202,-1,1,-14,-2,-1,-1
3203,1,-2,-14,-2,-1,0
3204,16,1,-14,-2,-1,-1
3205,-5,1,-14,-2,-1,-1
3206,-8,6,-14,-2,-1,-1
3207,10,-4,-14,-2,-1,1
3208,-10,-5,-14,-2,-1,1
3209,-2,3,-14,-2,-1,-1
3210,12,-5,-14,-2,-1,1
3211,-1,0,8,-6,1,-1
3212,13,0,8,-6,-1,-1
3213,10,-1,8,-6,-1,-1
3214,-16,-7,8,-6,1,1
3215,2,8,8,-6,1,-1
3216,5,-7,8,-6,1,1
3217,-7,4,8,-6,1,-1
3218,2,3,8,-6,1,-1
3219,-3,3,8,-6,1,-1
3220,-8,4,8,-6,1,-1
3221,17,-3,8,-6,-1,-1
3222,-10,-4,8,-6,1,-1
3223,18,2,8,-6,-1,-1
3224,15,7,8,-6,-1,-1
3225,-15,0,8,-6,1,-1
3226,0,4,8,-6,1,-1
3227,0,-3,8,-6,1,-1
3228,-12,8,8,-6,1,-1
3229,-16,7,8,-6,1,-1
3230,2,8,8,-6,1,-1
3231,-14,-4,8,-6,1,-1
3232,16,1,8,-6,-1,-1
3233,15,5,8,-6,-1,-1
3234,-3,0,8,-6,1,-1
3235,-3,2,8,-6,1,-1
3236,-4,5,8,-6,1,-1
3237,13,7,8,-6,-1,-1
3238,-12,-6,8,-6,1,0
3239,4,-6,8,-6,1,0
3240,0,7,8,-6,1,-1
3241,-8,1,-18,5,-1,1
3242,0,3,-18,5,-1,1
3243,-1,-2,-18,5,-1,1
3244,-4,1,-18,5,-1,1
3245,-18,-2,-18,5,0,1
3246,-2,-7,-18,5,-1,1
3247,-6,-5,-18,5,-1,1
3248,18,-6,-18,5,-1,1
3249,8,3,-18,5,-1,1
3250,-14,-1,-18,5,-1,1
3251,8,3,-18,5,-1,1
3252,-3,2,-18,5,-1,1
3253,-9,-5,-18,5,-1,1
3254,8,-5,-18,5,-1,1
3255,-9,5,-18,5,-1,0
3256,3,-5,-18,5,-1,1
3257,-12,-3,-18,5,-1,1
3258,0,-8,-18,5,-1,1
3259,9,-7,-18,5,-1,1
3260,-15,6,-18,5,-1,-1
3261,-1,-5,-18,5,-1,1
3262,-16,8,-18,5,-1,-1
3263,-3,7,-18,5,-1,-1
3264,-7,-8,-18,5,-1,1
3265,-7,-8,-18,5,-1,1
3266,6,-7,-18,5,-1,1
3267,13,2,-18,5,-1,1
3268,0,-6,-18,5,-1,1
3269,-12,4,-18,5,-1,1
3270,1,-7,-18,5,-1,1
3271,-6,7,16,5,1,-1
3272,-10,6,16,5,1,-1
3273,13,7,16,5,1,-1
3274,-7,0,16,5,1,1
3275,-15,1,16,5,1,1
3276,-17,8,16,5,1,-1
3277,-16,8,16,5,1,-1
3278,8,6,16,5,1,-1
3279,7,8,16,5,1,-1
3280,13,-4,16,5,1,1
3281,-16,-3,16,5,1,1
3282,-9,5,16,5,1,0
3283,17,-2,16,5,-1,1
3284,-5,8,16,5,1,-1
3285,-8,8,16,5,1,-1
3286,9,-6,16,5,1,1
3287,-6,7,16,5,1,-1
3288,-2,2,16,5,1,1
3289,-6,4,16,5,1,1
3290,-6,-7,16,5,1,1
3291,-8,5,16,5,1,0
3292,6,4,16,5,1,1
3293,-6,3,16,5,1,1
3294,-3,5,16,5,1,0
3295,-13,-2,16,5,1,1
3296,9,7,16,5,1,-1
3297,9,4,16,5,1,1
3298,10,-7,16,5,1,1
3299,-14,-4,16,5,1,1
3300,-9,-2,16,5,1,1
3301,-8,-1,-1,-4,1,-1
3302,18,7,-1,-4,-1,-1
3303,-6,8,-1,-4,1,-1
3304,3,8,-1,-4,-1,-1
3305,5,2,-1,-4,-1,-1
3306,-11,4,-1,-4,1,-1
3307,-6,7,-1,-4,1,-1
3308,6,4,-1,-4,-1,-1
3309,13,-2,-1,-4,-1,-1
3310,-18,-6,-1,-4,1,1
3311,-4,1,-1,-4,1,-1
3312,-4,8,-1,-4,1,-1
3313,3,3,-1,-4,-1,-1
3314,11,0,-1,-4,-1,-1
3315,12,-4,-1,-4,-1,0
3316,2,-8,-1,-4,-1,1
3317,-9,-7,-1,-4,1,1
3318,-6,-4,-1,-4,1,0
3319,-14,0,-1,-4,1,-1
3320,-4,6,-1,-4,1,-1
3321,10,-8,-1,-4,-1,1
3322,-13,4,-1,-4,1,-1
3323,14,4,-1,-4,-1,-1
3324,-16,-2,-1,-4,1,-1
3325,4,-1,-1,-4,-1,-1
3326,-13,4,-1,-4,1,-1
3327,8,8,-1,-4,-1,-1
3328,-16,7,-1,-4,1,-1
3329,-14,4,-1,-4,1,-1
3330,2,5,-1,-4,-1,-1
3331,-2,1,5,-7,1,-1
3332,10,-3,5,-7,-1,-1
3333,-1,-3,5,-7,1,-1
3334,-15,0,5,-7,1,-1
3335,-7,-4,5,-7,1,-1
3336,4,2,5,-7,1,-1
3337,-9,-6,5,-7,1,-1
3338,-7,-6,5,-7,1,-1
3339,-11,-3,5,-7,1,-1
3340,-6,-8,5,-7,1,1
3341,-1,-1,5,-7,1,-1
3342,17,-4,5,-7,-1,-1
3343,1,-5,5,-7,1,-1
3344,12,-8,5,-7,-1,1
3345,0,-5,5,-7,1,-1
3346,-2,0,5,-7,1,-1
3347,18,3,5,-7,-1,-1
3348,9,-2,5,-7,-1,-1
3349,1,2,5,-7,1,-1
3350,-18,-8,5,-7,1,1
3351,13,-2,5,-7,-1,-1
3352,-6,3,5,-7,1,-1
3353,-3,-1,5,-7,1,-1
3354,8,2,5,-7,-1,-1
3355,-8,1,5,-7,1,-1
3356,15,0,5,-7,-1,-1
3357,-16,-3,5,-7,1,-1
3358,7,2,5,-7,-1,-1
3359,-10,-1,5,-7,1,-1
3360,4,4,5,-7,1,-1
3361,-16,5,-4,8,1,1
3362,-14,-3,-4,8,1,1
3363,11,-6,-4,8,-1,1
3364,-12,1,-4,8,1,1
3365,4,0,-4,8,-1,1
3366,-2,-2,-4,8,-1,1
3367,-17,3,-4,8,1,1
3368,-1,-1,-4,8,-1,1
3369,14,7,-4,8,-1,1
3370,-12,8,-4,8,1,0
3371,5,-2,-4,8,-1,1
3372,5,1,-4,8,-1,1
3373,-5,-4,-4,8,1,1
3374,11,8,-4,8,-1,0
3375,16,4,-4,8,-1,1
3376,-10,-3,-4,8,1,1
3377,6,3,-4,8,-1,1
3378,-1,-3,-4,8,-1,1
3379,11,3,-4,8,-1,1
3380,2,4,-4,8,-1,1
3381,8,-3,-4,8,-1,1
3382,5,-6,-4,8,-1,1
3383,7,8,-4,8,-1,0
3384,10,3,-4,8,-1,1
3385,17,-7,-4,8,-1,1
3386,-17,-6,-4,8,1,1
3387,-18,5,-4,8,1,1
3388,16,0,-4,8,-1,1
3389,-10,-6,-4,8,1,1
3390,17,8,-4,8,-1,0
3391,18,4,1,-5,-1,-1
3392,-6,4,1,-5,1,-1
3393,10,-1,1,-5,-1,-1
3394,0,6,1,-5,1,-1
3395,-7,-2,1,-5,1,-1
3396,-4,3,1,-5,1,-1
3397,0,8,1,-5,1,-1
3398,13,-2,1,-5,-1,-1
3399,-6,-3,1,-5,1,-1
3400,5,2,1,-5,-1,-1
3401,1,4,1,-5,0,-1
3402,8,8,1,-5,-1,-1
3403,9,7,1,-5,-1,-1
3404,-18,4,1,-5,1,-1
3405,13,7,1,-5,-1,-1
3406,-7,5,1,-5,1,-1
3407,-12,-4,1,-5,1,-1
3408,17,-6,1,-5,-1,1
3409,14,-7,1,-5,-1,1
3410,-16,-1,1,-5,1,-1
3411,4,-4,1,-5,-1,-1
3412,-9,0,1,-5,1,-1
3413,-10,-8,1,-5,1,1
3414,8,1,1,-5,-1,-1
3415,0,-8,1,-5,1,1
3416,14,6,1,-5,-1,-1
3417,-5,3,1,-5,1,-1
3418,-7,1,1,-5,1,-1
3419,16,-6,1,-5,-1,1
3420,-7,-6,1,-5,1,1
3421,5,-5,4,1,-1,1
3422,-15,4,4,1,1,-1
3423,-13,-3,4,1,1,1
3424,10,4,4,1,-1,-1
3425,13,-3,4,1,-1,1
3426,-4,-5,4,1,1,1
3427,-16,7,4,1,1,-1
3428,10,-4,4,1,-1,1
3429,8,-6,4,1,-1,1
3430,-8,0,4,1,1,1
3431,-9,5,4,1,1,-1
3432,-10,-4,4,1,1,1
3433,-12,-6,4,1,1,1
3434,-6,0,4,1,1,1
3435,11,-4,4,1,-1,1
3436,-13,3,4,1,1,-1
3437,-3,-2,4,1,1,1
3438,-9,-3,4,1,1,1
3439,16,-5,4,1,-1,1
3440,10,2,4,1,-1,-1
3441,-8,6,4,1,1,-1
3442,-17,1,4,1,1,0
3443,18,1,4,1,-1,0
3444,-7,1,4,1,1,0
3445,13,8,4,1,-1,-1
3446,4,-3,4,1,0,1
3447,-4,2,4,1,1,-1
3448,5,-7,4,1,-1,1
3449,14,4,4,1,-1,-1
3450,17,-4,4,1,-1,1
3451,-11,2,-8,-8,1,-1
3452,13,1,-8,-8,-1,-1
3453,-12,-2,-8,-8,1,-1
3454,-18,-7,-8,-8,1,-1
3455,16,-7,-8,-8,-1,-1
3456,-8,0,-8,-8,0,-1
3457,-14,-2,-8,-8,1,-1
3458,-12,-1,-8,-8,1,-1
3459,-9,4,-8,-8,1,-1
3460,-11,-7,-8,-8,1,-1
3461,-7,-4,-8,-8,-1,-1
3462,4,7,-8,-8,-1,-1
3463,10,-1,-8,-8,-1,-1
3464,-17,4,-8,-8,1,-1
3465,-14,2,-8,-8,1,-1
3466,4,-6,-8,-8,-1,-1
3467,0,8,-8,-8,-1,-1
3468,13,-4,-8,-8,-1,-1
3469,16,-7,-8,-8,-1,-1
3470,18,1,-8,-8,-1,-1
3471,6,7,-8,-8,-1,-1
3472,-7,-3,-8,-8,-1,-1
3473,-8,8,-8,-8,0,-1
3474,14,-1,-8,-8,-1,-1
3475,-1,1,-8,-8,-1,-1
3476,17,2,-8,-8,-1,-1
3477,-6,1,-8,-8,-1,-1
3478,-3,4,-8,-8,-1,-1
3479,15,7,-8,-8,-1,-1
3480,-1,-4,-8,-8,-1,-1
3481,-11,8,15,-5,1,-1
3482,-18,0,15,-5,1,-1
3483,7,3,15,-5,1,-1
3484,-18,4,15,-5,1,-1
3485,-12,6,15,-5,1,-1
3486,-2,-3,15,-5,1,-1
3487,3,-4,15,-5,1,-1
3488,8,-7,15,-5,1,1
3489,-11,0,15,-5,1,-1
3490,18,-8,15,-5,-1,1
3491,-14,6,15,-5,1,-1
3492,8,-7,15,-5,1,1
3493,9,-4,15,-5,1,-1
3494,-10,-4,15,-5,1,-1
3495,-11,8,15,-5,1,-1
3496,0,4,15,-5,1,-1
3497,18,-6,15,-5,-1,1
3498,5,-6,15,-5,1,1
3499,1,-7,15,-5,1,1
3500,6,-3,15,-5,1,-1
3501,-5,5,15,-5,1,-1
3502,8,-2,15,-5,1,-1
3503,-18,4,15,-5,1,-1
3504,3,2,15,-5,1,-1
3505,-11,-4,15,-5,1,-1
3506,-1,-4,15,-5,1,-1
3507,-7,-6,15,-5,1,1
3508,-6,4,15,-5,1,-1
3509,5,-7,15,-5,1,1
3510,8,-1,15,-5,1,-1
3511,12,-6,-4,2,-1,1
3512,-1,-2,-4,2,-1,1
3513,-11,0,-4,2,1,1
3514,15,-1,-4,2,-1,1
3515,17,0,-4,2,-1,1
3516,5,7,-4,2,-1,-1
3517,-4,-8,-4,2,0,1
3518,4,-3,-4,2,-1,1
3519,-2,-1,-4,2,-1,1
3520,-13,5,-4,2,1,-1
3521,-1,0,-4,2,-1,1
3522,-18,-2,-4,2,1,1
3523,-14,7,-4,2,1,-1
3524,-9,-1,-4,2,1,1
3525,18,-5,-4,2,-1,1
3526,-12,6,-4,2,1,-1
3527,5,2,-4,2,-1,0
3528,-10,-1,-4,2,1,1
3529,12,1,-4,2,-1,1
3530,10,0,-4,2,-1,1
3531,5,0,-4,2,-1,1
3532,18,-1,-4,2,-1,1
3533,-6,8,-4,2,1,-1
3534,17,-7,-4,2,-1,1
3535,16,-6,-4,2,-1,1
3536,8,3,-4,2,-1,-1
3537,8,-6,-4,2,-1,1
3538,18,-5,-4,2,-1,1
3539,17,2,-4,2,-1,0
3540,1,7,-4,2,-1,-1
3541,-15,-6,16,4,1,1
3542,-4,-3,16,4,1,1
3543,-3,7,16,4,1,-1
3544,-13,-1,16,4,1,1
3545,8,-7,16,4,1,1
3546,-8,-3,16,4,1,1
3547,0,-3,16,4,1,1
3548,-7,-2,16,4,1,1
3549,-6,-6,16,4,1,1
3550,-6,-4,16,4,1,1
3551,11,-7,16,4,1,1
3552,7,-7,16,4,1,1
3553,-8,-7,16,4,1,1
3554,10,6,16,4,1,-1
3555,-10,3,16,4,1,1
3556,3,-1,16,4,1,1
3557,-3,0,16,4,1,1
3558,16,7,16,4,0,-1
3559,-12,1,16,4,1,1
3560,17,-2,16,4,-1,1
3561,8,-7,16,4,1,1
3562,1,2,16,4,1,1
3563,-11,2,16,4,1,1
3564,-1,-3,16,4,1,1
3565,-17,6,16,4,1,-1
3566,-9,-8,16,4,1,1
3567,-13,-7,16,4,1,1
3568,-1,1,16,4,1,1
3569,15,-1,16,4,1,1
3570,-7,7,16,4,1,-1
3571,-4,8,7,-7,1,-1
3572,-3,7,7,-7,1,-1
3573,2,1,7,-7,1,-1
3574,7,4,7,-7,0,-1
3575,-5,-8,7,-7,1,1
3576,15,5,7,-7,-1,-1
3577,-14,-7,7,-7,1,0
3578,-14,0,7,-7,1,-1
3579,0,7,7,-7,1,-1
3580,4,-4,7,-7,1,-1
3581,16,0,7,-7,-1,-1
3582,-11,3,7,-7,1,-1
3583,1,-4,7,-7,1,-1
3584,-5,7,7,-7,1,-1
3585,-14,1,7,-7,1,-1
3586,-14,-3,7,-7,1,-1
3587,-12,7,7,-7,1,-1
3588,9,7,7,-7,-1,-1
3589,-10,-5,7,-7,1,-1
3590,-12,3,7,-7,1,-1
3591,-14,7,7,-7,1,-1
3592,13,-5,7,-7,-1,-1
3593,-9,3,7,-7,1,-1
3594,11,0,7,-7,-1,-1
3595,8,6,7,-7,-1,-1
3596,13,1,7,-7,-1,-1
3597,-12,2,7,-7,1,-1
3598,8,-2,7,-7,-1,-1
3599,13,-8,7,-7,-1,1
3600,-15,4,7,-7,1,-1
3601,18,-1,-17,-1,-1,0
3602,16,6,-17,-1,-1,-1
3603,11,7,-17,-1,-1,-1
3604,-13,-4,-17,-1,-1,1
3605,-6,7,-17,-1,-1,-1
3606,-3,-2,-17,-1,-1,1
3607,14,6,-17,-1,-1,-1
3608,8,-5,-17,-1,-1,1
3609,10,-6,-17,-1,-1,1
3610,-17,5,-17,-1,0,-1
3611,13,-6,-17,-1,-1,1
3612,-5,3,-17,-1,-1,-1
3613,2,2,-17,-1,-1,-1
3614,3,-8,-17,-1,-1,1
3615,-16,8,-17,-1,-1,-1
3616,1,4,-17,-1,-1,-1
3617,4,-6,-17,-1,-1,1
3618,-13,6,-17,-1,-1,-1
3619,-2,0,-17,-1,-1,-1
3620,-18,8,-17,-1,1,-1
3621,-16,8,-17,-1,-1,-1
3622,-7,-8,-17,-1,-1,1
3623,17,4,-17,-1,-1,-1
3624,0,2,-17,-1,-1,-1
3625,-8,7,-17,-1,-1,-1
3626,3,-1,-17,-1,-1,0
3627,0,3,-17,-1,-1,-1
3628,5,-2,-17,-1,-1,1
3629,10,4,-17,-1,-1,-1
3630,2,-6,-17,-1,-1,1
3631,-16,5,17,6,1,1
3632,-14,4,17,6,1,1
3633,10,-7,17,6,1,1
3634,-8,-5,17,6,1,1
3635,-15,4,17,6,1,1
3636,14,-6,17,6,1,1
3637,12,1,17,6,1,1
3638,-2,5,17,6,1,1
3639,17,-7,17,6,0,1
3640,5,2,17,6,1,1
3641,4,-4,17,6,1,1
3642,-10,-3,17,6,1,1
3643,-18,3,17,6,1,1
3644,-13,7,17,6,1,-1
3645,1,-7,17,6,1,1
3646,-15,3,17,6,1,1
3647,14,2,17,6,1,1
3648,-3,5,17,6,1,1
3649,12,2,17,6,1,1
3650,5,-5,17,6,1,1
3651,10,3,17,6,1,1
3652,-9,8,17,6,1,-1
3653,-3,4,17,6,1,1
3654,15,-4,17,6,1,1
3655,1,8,17,6,1,-1
3656,13,-1,17,6,1,1
3657,1,1,17,6,1,1
3658,-10,1,17,6,1,1
3659,-7,5,17,6,1,1
3660,-4,1,17,6,1,1
3661,3,0,-12,-4,-1,-1
3662,-11,8,-12,-4,-1,-1
3663,2,8,-12,-4,-1,-1
3664,-14,5,-12,-4,1,-1
3665,-6,7,-12,-4,-1,-1
3666,-8,-6,-12,-4,-1,1
3667,-2,8,-12,-4,-1,-1
3668,3,-3,-12,-4,-1,-1
3669,12,-3,-12,-4,-1,-1
3670,-17,-3,-12,-4,1,-1
3671,18,-1,-12,-4,-1,-1
3672,-14,-7,-12,-4,1,1
3673,0,-3,-12,-4,-1,-1
3674,-10,7,-12,-4,-1,-1
3675,-4,-8,-12,-4,-1,1
3676,6,3,-12,-4,-1,-1
3677,1,-8,-12,-4,-1,1
3678,-5,5,-12,-4,-1,-1
3679,-16,4,-12,-4,1,-1
3680,-10,0,-12,-4,-1,-1
3681,11,-7,-12,-4,-1,1
3682,11,7,-12,-4,-1,-1
3683,-5,6,-12,-4,-1,-1
3684,-17,1,-12,-4,1,-1
3685,-15,4,-12,-4,1,-1
3686,-5,0,-12,-4,-1,-1
3687,16,8,-12,-4,-1,-1
3688,-5,-4,-12,-4,-1,0
3689,6,6,-12,-4,-1,-1
3690,-9,1,-12,-4,-1,-1
3691,4,-3,-7,4,-1,1
3692,-12,1,-7,4,1,1
3693,-14,-7,-7,4,1,1
3694,-17,4,-7,4,1,0
3695,17,-6,-7,4,-1,1
3696,-3,2,-7,4,-1,1
3697,-12,5,-7,4,1,-1
3698,10,-1,-7,4,-1,1
3699,18,4,-7,4,-1,0
3700,8,-2,-7,4,-1,1
3701,-12,-5,-7,4,1,1
3702,4,7,-7,4,-1,-1
3703,-7,0,-7,4,0,1
3704,-6,7,-7,4,-1,-1
3705,-10,0,-7,4,1,1
3706,-14,-7,-7,4,1,1
3707,7,-1,-7,4,-1,1
3708,7,-7,-7,4,-1,1
3709,-5,-5,-7,4,-1,1
3710,-1,-6,-7,4,-1,1
3711,3,4,-7,4,-1,0
3712,9,-2,-7,4,-1,1
3713,15,-3,-7,4,-1,1
3714,-9,-1,-7,4,1,1
3715,-17,-2,-7,4,1,1
3716,-13,6,-7,4,1,-1
3717,-2,0,-7,4,-1,1
3718,-2,8,-7,4,-1,-1
3719,5,8,-7,4,-1,-1
3720,14,1,-7,4,-1,1
3721,12,5,1,-7,-1,-1
3722,-16,-4,1,-7,1,-1
3723,-12,1,1,-7,1,-1
3724,9,0,1,-7,-1,-1
3725,-18,-3,1,-7,1,-1
3726,-12,-2,1,-7,1,-1
3727,-5,-5,1,-7,1,-1
3728,1,-2,1,-7,0,-1
3729,-6,-7,1,-7,1,0
3730,15,-3,1,-7,-1,-1
3731,-7,-7,1,-7,1,0
3732,-11,5,1,-7,1,-1
3733,3,7,1,-7,-1,-1
3734,-18,-5,1,-7,1,-1
3735,17,3,1,-7,-1,-1
3736,-10,-4,1,-7,1,-1
3737,-18,-1,1,-7,1,-1
3738,-3,8,1,-7,1,-1
3739,5,-1,1,-7,-1,-1
3740,9,2,1,-7,-1,-1
3741,-18,-5,1,-7,1,-1
3742,16,-7,1,-7,-1,0
3743,-12,-2,1,-7,1,-1
3744,7,-5,1,-7,-1,-1
3745,13,-3,1,-7,-1,-1
3746,18,0,1,-7,-1,-1
3747,-6,4,1,-7,1,-1
3748,9,-1,1,-7,-1,-1
3749,-4,-5,1,-7,1,-1
3750,-7,2,1,-7,1,-1
3751,3,2,14,-5,1,-1
3752,-2,-6,14,-5,1,1
3753,-11,-4,14,-5,1,-1
3754,8,-8,14,-5,1,1
3755,18,7,14,-5,-1,-1
3756,14,4,14,-5,0,-1
3757,-6,-3,14,-5,1,-1
3758,10,-1,14,-5,1,-1
3759,6,4,14,-5,1,-1
3760,16,0,14,-5,-1,-1
3761,-3,-8,14,-5,1,1
3762,-2,-8,14,-5,1,1
3763,-2,-3,14,-5,1,-1
3764,-3,4,14,-5,1,-1
3765,15,1,14,-5,-1,-1
3766,-5,3,14,-5,1,-1
3767,-6,-2,14,-5,1,-1
3768,11,4,14,-5,1,-1
3769,-15,3,14,-5,1,-1
3770,-16,-1,14,-5,1,-1
3771,-15,-1,14,-5,1,-1
3772,0,4,14,-5,1,-1
3773,-11,5,14,-5,1,-1
3774,-4,5,14,-5,1,-1
3775,-8,-8,14,-5,1,1
3776,0,7,14,-5,1,-1
3777,-11,8,14,-5,1,-1
3778,-10,1,14,-5,1,-1
3779,-17,-6,14,-5,1,1
3780,-10,-4,14,-5,1,-1
3781,10,-1,4,0,-1,1
3782,-13,-2,4,0,1,1
3783,-6,4,4,0,1,-1
3784,-9,6,4,0,1,-1
3785,-2,-2,4,0,1,1
3786,-11,4,4,0,1,-1
3787,6,-2,4,0,-1,1
3788,18,4,4,0,-1,-1
3789,-1,-5,4,0,1,1
3790,-6,6,4,0,1,-1
3791,8,-5,4,0,-1,1
3792,8,2,4,0,-1,-1
3793,-13,0,4,0,1,0
3794,8,-4,4,0,-1,1
3795,0,0,4,0,1,0
3796,3,4,4,0,1,-1
3797,10,-4,4,0,-1,1
3798,-12,5,4,0,1,-1
3799,-5,-6,4,0,1,1
3800,-5,3,4,0,1,-1
3801,16,-2,4,0,-1,1
3802,15,-2,4,0,-1,1
3803,-4,1,4,0,1,-1
3804,5,6,4,0,-1,-1
3805,12,-3,4,0,-1,1
3806,0,1,4,0,1,-1
3807,0,-1,4,0,1,1
3808,0,3,4,0,1,-1
3809,-3,-7,4,0,1,1
3810,18,8,4,0,-1,-1
3811,16,3,7,6,-1,1
3812,16,5,7,6,-1,1
3813,-18,5,7,6,1,1
3814,7,-6,7,6,0,1
3815,14,6,7,6,-1,0
3816,-18,5,7,6,1,1
3817,-1,5,7,6,1,1
3818,-2,6,7,6,1,0
3819,-11,1,7,6,1,1
3820,6,-6,7,6,1,1
3821,16,-7,7,6,-1,1
3822,-4,2,7,6,1,1
3823,17,-2,7,6,-1,1
3824,10,7,7,6,-1,-1
3825,18,-7,7,6,-1,1
3826,-12,-3,7,6,1,1
3827,-8,-2,7,6,1,1
3828,16,-3,7,6,-1,1
3829,-4,7,7,6,1,-1
3830,11,0,7,6,-1,1
3831,-3,1,7,6,1,1
3832,16,-3,7,6,-1,1
3833,-6,8,7,6,1,-1
3834,8,2,7,6,-1,1
3835,18,-3,7,6,-1,1
3836,12,7,7,6,-1,-1
3837,-4,8,7,6,1,-1
3838,11,-3,7,6,-1,1
3839,7,-1,7,6,0,1
3840,14,6,7,6,-1,0
3841,-14,0,-8,6,1,1
3842,14,-1,-8,6,-1,1
3843,-14,-3,-8,6,1,1
3844,8,-7,-8,6,-1,1
3845,2,-4,-8,6,-1,1
3846,-10,-3,-8,6,1,1
3847,-8,1,-8,6,0,1
3848,12,4,-8,6,-1,1
3849,14,6,-8,6,-1,0
3850,-15,-3,-8,6,1,1
3851,4,-3,-8,6,-1,1
3852,0,-2,-8,6,-1,1
3853,-17,2,-8,6,1,1
3854,1,-6,-8,6,-1,1
3855,9,2,-8,6,-1,1
3856,6,-5,-8,6,-1,1
3857,14,-6,-8,6,-1,1
3858,-15,7,-8,6,1,-1
3859,-4,0,-8,6,-1,1
3860,11,-3,-8,6,-1,1
3861,-13,-7,-8,6,1,1
3862,16,3,-8,6,-1,1
3863,15,-8,-8,6,-1,1
3864,16,-3,-8,6,-1,1
3865,5,2,-8,6,-1,1
3866,-10,-4,-8,6,1,1
3867,-6,-3,-8,6,-1,1
3868,-10,1,-8,6,1,1
3869,-15,-5,-8,6,1,1
3870,10,8,-8,6,-1,-1
3871,0,4,-5,0,-1,-1
3872,-13,0,-5,0,1,0
3873,-11,2,-5,0,1,-1
3874,-8,6,-5,0,1,-1
3875,6,-7,-5,0,-1,1
3876,14,-5,-5,0,-1,1
3877,-2,7,-5,0,-1,-1
3878,-12,2,-5,0,1,-1
3879,-1,-8,-5,0,-1,1
3880,-4,8,-5,0,-1,-1
3881,15,8,-5,0,-1,-1
3882,7,6,-5,0,-1,-1
3883,12,8,-5,0,-1,-1
3884,11,-3,-5,0,-1,1
3885,15,-2,-5,0,-1,1
3886,-18,-6,-5,0,1,1
3887,4,-4,-5,0,-1,1
3888,11,2,-5,0,-1,-1
3889,-15,-5,-5,0,1,1
3890,0,1,-5,0,-1,-1
3891,13,-1,-5,0,-1,1
3892,-1,5,-5,0,-1,-1
3893,-11,-3,-5,0,1,1
3894,17,6,-5,0,-1,-1
3895,16,4,-5,0,-1,-1
3896,-16,-8,-5,0,1,1
3897,-18,-5,-5,0,1,1
3898,11,1,-5,0,-1,-1
3899,0,4,-5,0,-1,-1
3900,-10,-1,-5,0,1,1
3901,3,-2,15,6,1,1
3902,-2,0,15,6,1,1
3903,5,2,15,6,1,1
3904,-14,8,15,6,1,-1
3905,15,-8,15,6,0,1
3906,-4,6,15,6,1,0
3907,15,-4,15,6,0,1
3908,-8,-3,15,6,1,1
3909,-15,4,15,6,1,1
3910,0,-4,15,6,1,1
3911,1,-8,15,6,1,1
3912,7,-5,15,6,1,1
3913,18,-4,15,6,-1,1
3914,-1,-7,15,6,1,1
3915,-17,-7,15,6,1,1
3916,10,-6,15,6,1,1
3917,18,2,15,6,-1,1
3918,-10,-1,15,6,1,1
3919,2,7,15,6,1,-1
3920,15,3,15,6,0,1
3921,10,-1,15,6,1,1
3922,-8,7,15,6,1,-1
3923,1,-6,15,6,1,1
3924,3,-8,15,6,1,1
3925,-1,4,15,6,1,1
3926,-16,0,15,6,1,1
3927,13,-6,15,6,1,1
3928,5,-2,15,6,1,1
3929,-17,-2,15,6,1,1
3930,11,5,15,6,1,1
3931,3,-4,-3,2,-1,1
3932,5,7,-3,2,-1,-1
3933,0,8,-3,2,-1,-1
3934,17,-5,-3,2,-1,1
3935,12,5,-3,2,-1,-1
3936,3,2,-3,2,-1,0
3937,-10,1,-3,2,1,1
3938,15,-5,-3,2,-1,1
3939,2,3,-3,2,-1,-1
3940,-5,5,-3,2,1,-1
3941,-10,4,-3,2,1,-1
3942,16,0,-3,2,-1,1
3943,6,1,-3,2,-1,1
3944,-6,4,-3,2,1,-1
3945,14,0,-3,2,-1,1
3946,-3,-5,-3,2,0,1
3947,-12,-7,-3,2,1,1
3948,-17,1,-3,2,1,1
3949,7,6,-3,2,-1,-1
3950,-13,-5,-3,2,1,1
3951,13,1,-3,2,-1,1
3952,-15,6,-3,2,1,-1
3953,-17,4,-3,2,1,-1
3954,-13,-6,-3,2,1,1
